pokemon_identifier,move_identifier
whirlipede,max-ooze
whirlipede,max-mindstorm
whirlipede,max-flutterby
whirlipede,max-rockfall
whirlipede,max-darkness
whirlipede,max-steelspike
whirlipede,max-guard
scolipede,max-strike
scolipede,max-flare
scolipede,max-geyser
scolipede,max-overgrowth
scolipede,max-knuckle
scolipede,max-ooze
scolipede,max-quake
scolipede,max-mindstorm
scolipede,max-flutterby
scolipede,max-rockfall
scolipede,max-darkness
scolipede,max-steelspike
scolipede,max-guard
cottonee,max-strike
cottonee,max-flare
cottonee,max-overgrowth
cottonee,max-ooze
cottonee,max-airstream
cottonee,max-mindstorm
cottonee,max-darkness
cottonee,max-starfall
cottonee,max-guard
whimsicott,max-strike
whimsicott,max-flare
whimsicott,max-overgrowth
whimsicott,max-ooze
whimsicott,max-airstream
whimsicott,max-mindstorm
whimsicott,max-flutterby
whimsicott,max-phantasm
whimsicott,max-darkness
whimsicott,max-starfall
whimsicott,max-guard
petilil,max-strike
petilil,max-flare
petilil,max-overgrowth
petilil,max-ooze
petilil,max-mindstorm
petilil,max-starfall
petilil,max-guard
lilligant,max-strike
lilligant,max-flare
lilligant,max-overgrowth
lilligant,max-ooze
lilligant,max-mindstorm
lilligant,max-flutterby
lilligant,max-guard
basculin-red-striped,max-strike
basculin-red-striped,max-geyser
basculin-red-striped,max-hailstorm
basculin-red-striped,max-knuckle
basculin-red-striped,max-quake
basculin-red-striped,max-airstream
basculin-red-striped,max-mindstorm
basculin-red-striped,max-rockfall
basculin-red-striped,max-darkness
basculin-red-striped,max-guard
basculin-blue-striped,max-strike
basculin-blue-striped,max-geyser
basculin-blue-striped,max-hailstorm
basculin-blue-striped,max-knuckle
basculin-blue-striped,max-quake
basculin-blue-striped,max-airstream
basculin-blue-striped,max-mindstorm
basculin-blue-striped,max-rockfall
basculin-blue-striped,max-darkness
basculin-blue-striped,max-guard
sandile,max-strike
sandile,max-flare
sandile,max-geyser
sandile,max-lightning
sandile,max-knuckle
sandile,max-ooze
sandile,max-quake
sandile,max-mindstorm
sandile,max-rockfall
sandile,max-phantasm
sandile,max-darkness
sandile,max-steelspike
sandile,max-guard
krokorok,max-strike
krokorok,max-geyser
krokorok,max-overgrowth
krokorok,max-knuckle
krokorok,max-ooze
krokorok,max-quake
krokorok,max-mindstorm
krokorok,max-rockfall
krokorok,max-phantasm
krokorok,max-darkness
krokorok,max-steelspike
krokorok,max-guard
krookodile,max-strike
krookodile,max-geyser
krookodile,max-overgrowth
krookodile,max-knuckle
krookodile,max-ooze
krookodile,max-quake
krookodile,max-airstream
krookodile,max-mindstorm
krookodile,max-rockfall
krookodile,max-phantasm
krookodile,max-wyrmwind
krookodile,max-darkness
krookodile,max-steelspike
krookodile,max-guard
darumaka,max-strike
darumaka,max-flare
darumaka,max-overgrowth
darumaka,max-knuckle
darumaka,max-quake
darumaka,max-mindstorm
darumaka,max-flutterby
darumaka,max-rockfall
darumaka,max-darkness
darumaka,max-steelspike
darumaka,max-guard
darumaka-galar,max-strike
darumaka-galar,max-flare
darumaka-galar,max-overgrowth
darumaka-galar,max-hailstorm
darumaka-galar,max-knuckle
darumaka-galar,max-quake
darumaka-galar,max-mindstorm
darumaka-galar,max-flutterby
darumaka-galar,max-rockfall
darumaka-galar,max-darkness
darumaka-galar,max-steelspike
darumaka-galar,max-guard
darmanitan,max-strike
darmanitan,max-flare
darmanitan,max-overgrowth
darmanitan,max-knuckle
darmanitan,max-quake
darmanitan,max-mindstorm
darmanitan,max-flutterby
darmanitan,max-rockfall
darmanitan,max-darkness
darmanitan,max-steelspike
darmanitan,max-guard
darmanitan-zen,max-strike
darmanitan-zen,max-flare
darmanitan-zen,max-overgrowth
darmanitan-zen,max-knuckle
darmanitan-zen,max-quake
darmanitan-zen,max-mindstorm
darmanitan-zen,max-flutterby
darmanitan-zen,max-rockfall
darmanitan-zen,max-darkness
darmanitan-zen,max-steelspike
darmanitan-zen,max-guard
darmanitan-galar,max-strike
darmanitan-galar,max-flare
darmanitan-galar,max-overgrowth
darmanitan-galar,max-hailstorm
darmanitan-galar,max-knuckle
darmanitan-galar,max-quake
darmanitan-galar,max-mindstorm
darmanitan-galar,max-flutterby
darmanitan-galar,max-rockfall
darmanitan-galar,max-darkness
darmanitan-galar,max-steelspike
darmanitan-galar,max-guard
darmanitan-galar-zen,max-strike
darmanitan-galar-zen,max-flare
darmanitan-galar-zen,max-overgrowth
darmanitan-galar-zen,max-hailstorm
darmanitan-galar-zen,max-knuckle
darmanitan-galar-zen,max-quake
darmanitan-galar-zen,max-mindstorm
darmanitan-galar-zen,max-flutterby
darmanitan-galar-zen,max-rockfall
darmanitan-galar-zen,max-darkness
darmanitan-galar-zen,max-steelspike
darmanitan-galar-zen,max-guard
maractus,max-strike
maractus,max-flare
maractus,max-geyser
maractus,max-overgrowth
maractus,max-knuckle
maractus,max-ooze
maractus,max-quake
maractus,max-airstream
maractus,max-mindstorm
maractus,max-flutterby
maractus,max-darkness
maractus,max-guard
dwebble,max-strike
dwebble,max-geyser
dwebble,max-overgrowth
dwebble,max-knuckle
dwebble,max-ooze
dwebble,max-quake
dwebble,max-mindstorm
dwebble,max-flutterby
dwebble,max-rockfall
dwebble,max-phantasm
dwebble,max-darkness
dwebble,max-steelspike
dwebble,max-guard
crustle,max-strike
crustle,max-geyser
crustle,max-overgrowth
crustle,max-knuckle
crustle,max-ooze
crustle,max-quake
crustle,max-mindstorm
crustle,max-flutterby
crustle,max-rockfall
crustle,max-phantasm
crustle,max-darkness
crustle,max-steelspike
crustle,max-guard
scraggy,max-strike
scraggy,max-flare
scraggy,max-geyser
scraggy,max-overgrowth
scraggy,max-lightning
scraggy,max-hailstorm
scraggy,max-knuckle
scraggy,max-ooze
scraggy,max-quake
scraggy,max-mindstorm
scraggy,max-rockfall
scraggy,max-phantasm
scraggy,max-wyrmwind
scraggy,max-darkness
scraggy,max-steelspike
scraggy,max-guard
scrafty,max-strike
scrafty,max-flare
scrafty,max-geyser
scrafty,max-overgrowth
scrafty,max-lightning
scrafty,max-hailstorm
scrafty,max-knuckle
scrafty,max-ooze
scrafty,max-quake
scrafty,max-mindstorm
scrafty,max-rockfall
scrafty,max-phantasm
scrafty,max-wyrmwind
scrafty,max-darkness
scrafty,max-steelspike
scrafty,max-guard
sigilyph,max-strike
sigilyph,max-flare
sigilyph,max-geyser
sigilyph,max-overgrowth
sigilyph,max-lightning
sigilyph,max-hailstorm
sigilyph,max-airstream
sigilyph,max-mindstorm
sigilyph,max-flutterby
sigilyph,max-rockfall
sigilyph,max-phantasm
sigilyph,max-darkness
sigilyph,max-steelspike
sigilyph,max-starfall
sigilyph,max-guard
yamask,max-strike
yamask,max-flare
yamask,max-geyser
yamask,max-overgrowth
yamask,max-lightning
yamask,max-hailstorm
yamask,max-ooze
yamask,max-mindstorm
yamask,max-phantasm
yamask,max-darkness
yamask,max-steelspike
yamask,max-starfall
yamask,max-guard
yamask-galar,max-strike
yamask-galar,max-flare
yamask-galar,max-geyser
yamask-galar,max-overgrowth
yamask-galar,max-hailstorm
yamask-galar,max-ooze
yamask-galar,max-quake
yamask-galar,max-mindstorm
yamask-galar,max-rockfall
yamask-galar,max-phantasm
yamask-galar,max-darkness
yamask-galar,max-steelspike
yamask-galar,max-starfall
yamask-galar,max-guard
cofagrigus,max-strike
cofagrigus,max-flare
cofagrigus,max-geyser
cofagrigus,max-overgrowth
cofagrigus,max-lightning
cofagrigus,max-knuckle
cofagrigus,max-ooze
cofagrigus,max-mindstorm
cofagrigus,max-phantasm
cofagrigus,max-darkness
cofagrigus,max-steelspike
cofagrigus,max-starfall
cofagrigus,max-guard
runerigus,max-strike
runerigus,max-flare
runerigus,max-geyser
runerigus,max-overgrowth
runerigus,max-knuckle
runerigus,max-ooze
runerigus,max-quake
runerigus,max-mindstorm
runerigus,max-rockfall
runerigus,max-phantasm
runerigus,max-wyrmwind
runerigus,max-darkness
runerigus,max-steelspike
runerigus,max-starfall
runerigus,max-guard
tirtouga,max-strike
tirtouga,max-geyser
tirtouga,max-hailstorm
tirtouga,max-ooze
tirtouga,max-quake
tirtouga,max-mindstorm
tirtouga,max-rockfall
tirtouga,max-phantasm
tirtouga,max-darkness
tirtouga,max-steelspike
tirtouga,max-guard
carracosta,max-strike
carracosta,max-geyser
carracosta,max-hailstorm
carracosta,max-knuckle
carracosta,max-ooze
carracosta,max-quake
carracosta,max-mindstorm
carracosta,max-rockfall
carracosta,max-phantasm
carracosta,max-darkness
carracosta,max-steelspike
carracosta,max-guard
archen,max-strike
archen,max-flare
archen,max-geyser
archen,max-knuckle
archen,max-ooze
archen,max-quake
archen,max-airstream
archen,max-mindstorm
archen,max-flutterby
archen,max-rockfall
archen,max-phantasm
archen,max-wyrmwind
archen,max-darkness
archen,max-steelspike
archen,max-guard
archeops,max-strike
archeops,max-flare
archeops,max-geyser
archeops,max-knuckle
archeops,max-ooze
archeops,max-quake
archeops,max-airstream
archeops,max-mindstorm
archeops,max-flutterby
archeops,max-rockfall
archeops,max-phantasm
archeops,max-wyrmwind
archeops,max-darkness
archeops,max-steelspike
archeops,max-guard
trubbish,max-strike
trubbish,max-flare
trubbish,max-geyser
trubbish,max-overgrowth
trubbish,max-hailstorm
trubbish,max-knuckle
trubbish,max-ooze
trubbish,max-quake
trubbish,max-mindstorm
trubbish,max-rockfall
trubbish,max-phantasm
trubbish,max-darkness
trubbish,max-steelspike
trubbish,max-guard
garbodor,max-strike
garbodor,max-flare
garbodor,max-geyser
garbodor,max-overgrowth
garbodor,max-lightning
garbodor,max-knuckle
garbodor,max-ooze
garbodor,max-quake
garbodor,max-mindstorm
garbodor,max-rockfall
garbodor,max-phantasm
garbodor,max-darkness
garbodor,max-steelspike
garbodor,max-guard
garbodor-gigantamax,gmax-malodor
garbodor-gigantamax,max-strike
garbodor-gigantamax,max-flare
garbodor-gigantamax,max-geyser
garbodor-gigantamax,max-overgrowth
garbodor-gigantamax,max-lightning
garbodor-gigantamax,max-knuckle
garbodor-gigantamax,max-ooze
garbodor-gigantamax,max-quake
garbodor-gigantamax,max-mindstorm
garbodor-gigantamax,max-rockfall
garbodor-gigantamax,max-phantasm
garbodor-gigantamax,max-darkness
garbodor-gigantamax,max-steelspike
garbodor-gigantamax,max-guard
zorua,max-strike
zorua,max-flare
zorua,max-geyser
zorua,max-overgrowth
zorua,max-knuckle
zorua,max-ooze
zorua,max-airstream
zorua,max-mindstorm
zorua,max-flutterby
zorua,max-phantasm
zorua,max-darkness
zorua,max-guard
zoroark,max-strike
zoroark,max-flare
zoroark,max-geyser
zoroark,max-overgrowth
zoroark,max-knuckle
zoroark,max-ooze
zoroark,max-airstream
zoroark,max-mindstorm
zoroark,max-flutterby
zoroark,max-phantasm
zoroark,max-darkness
zoroark,max-guard
minccino,max-strike
minccino,max-flare
minccino,max-geyser
minccino,max-overgrowth
minccino,max-lightning
minccino,max-ooze
minccino,max-quake
minccino,max-mindstorm
minccino,max-flutterby
minccino,max-darkness
minccino,max-steelspike
minccino,max-starfall
minccino,max-guard
cinccino,max-strike
cinccino,max-flare
cinccino,max-geyser
cinccino,max-overgrowth
cinccino,max-lightning
cinccino,max-knuckle
cinccino,max-ooze
cinccino,max-quake
cinccino,max-mindstorm
cinccino,max-flutterby
cinccino,max-rockfall
cinccino,max-darkness
cinccino,max-steelspike
cinccino,max-starfall
cinccino,max-guard
gothita,max-strike
gothita,max-geyser
gothita,max-overgrowth
gothita,max-lightning
gothita,max-mindstorm
gothita,max-flutterby
gothita,max-rockfall
gothita,max-phantasm
gothita,max-darkness
gothita,max-starfall
gothita,max-guard
gothorita,max-strike
gothorita,max-geyser
gothorita,max-overgrowth
gothorita,max-lightning
gothorita,max-mindstorm
gothorita,max-flutterby
gothorita,max-rockfall
gothorita,max-phantasm
gothorita,max-darkness
gothorita,max-starfall
gothorita,max-guard
gothitelle,max-strike
gothitelle,max-geyser
gothitelle,max-overgrowth
gothitelle,max-lightning
gothitelle,max-knuckle
gothitelle,max-mindstorm
gothitelle,max-flutterby
gothitelle,max-rockfall
gothitelle,max-phantasm
gothitelle,max-darkness
gothitelle,max-starfall
gothitelle,max-guard
solosis,max-strike
solosis,max-geyser
solosis,max-overgrowth
solosis,max-lightning
solosis,max-ooze
solosis,max-mindstorm
solosis,max-flutterby
solosis,max-rockfall
solosis,max-phantasm
solosis,max-darkness
solosis,max-steelspike
solosis,max-starfall
solosis,max-guard
duosion,max-strike
duosion,max-geyser
duosion,max-overgrowth
duosion,max-lightning
duosion,max-mindstorm
duosion,max-flutterby
duosion,max-rockfall
duosion,max-phantasm
duosion,max-darkness
duosion,max-steelspike
duosion,max-starfall
duosion,max-guard
reuniclus,max-strike
reuniclus,max-flare
reuniclus,max-geyser
reuniclus,max-overgrowth
reuniclus,max-lightning
reuniclus,max-hailstorm
reuniclus,max-knuckle
reuniclus,max-mindstorm
reuniclus,max-flutterby
reuniclus,max-rockfall
reuniclus,max-phantasm
reuniclus,max-darkness
reuniclus,max-steelspike
reuniclus,max-starfall
reuniclus,max-guard
ducklett,max-strike
ducklett,max-geyser
ducklett,max-hailstorm
ducklett,max-ooze
ducklett,max-quake
ducklett,max-airstream
ducklett,max-mindstorm
ducklett,max-steelspike
ducklett,max-guard
swanna,max-strike
swanna,max-geyser
swanna,max-hailstorm
swanna,max-ooze
swanna,max-airstream
swanna,max-mindstorm
swanna,max-steelspike
swanna,max-guard
vanillite,max-strike
vanillite,max-geyser
vanillite,max-lightning
vanillite,max-hailstorm
vanillite,max-ooze
vanillite,max-mindstorm
vanillite,max-flutterby
vanillite,max-phantasm
vanillite,max-darkness
vanillite,max-steelspike
vanillite,max-guard
vanillish,max-strike
vanillish,max-geyser
vanillish,max-lightning
vanillish,max-hailstorm
vanillish,max-ooze
vanillish,max-mindstorm
vanillish,max-flutterby
vanillish,max-phantasm
vanillish,max-darkness
vanillish,max-steelspike
vanillish,max-guard
vanilluxe,max-strike
vanilluxe,max-geyser
vanilluxe,max-lightning
vanilluxe,max-hailstorm
vanilluxe,max-ooze
vanilluxe,max-mindstorm
vanilluxe,max-flutterby
vanilluxe,max-phantasm
vanilluxe,max-darkness
vanilluxe,max-steelspike
vanilluxe,max-guard
deerling-spring,max-strike
deerling-spring,max-flare
deerling-spring,max-geyser
deerling-spring,max-overgrowth
deerling-spring,max-lightning
deerling-spring,max-knuckle
deerling-spring,max-ooze
deerling-spring,max-quake
deerling-spring,max-airstream
deerling-spring,max-mindstorm
deerling-spring,max-phantasm
deerling-spring,max-darkness
deerling-spring,max-starfall
deerling-spring,max-guard
deerling-summer,max-strike
deerling-summer,max-flare
deerling-summer,max-geyser
deerling-summer,max-overgrowth
deerling-summer,max-lightning
deerling-summer,max-knuckle
deerling-summer,max-ooze
deerling-summer,max-quake
deerling-summer,max-airstream
deerling-summer,max-mindstorm
deerling-summer,max-phantasm
deerling-summer,max-darkness
deerling-summer,max-starfall
deerling-summer,max-guard
deerling-autumn,max-strike
deerling-autumn,max-flare
deerling-autumn,max-geyser
deerling-autumn,max-overgrowth
deerling-autumn,max-lightning
deerling-autumn,max-knuckle
deerling-autumn,max-ooze
deerling-autumn,max-quake
deerling-autumn,max-airstream
deerling-autumn,max-mindstorm
deerling-autumn,max-phantasm
deerling-autumn,max-darkness
deerling-autumn,max-starfall
deerling-autumn,max-guard
deerling-winter,max-strike
deerling-winter,max-flare
deerling-winter,max-geyser
deerling-winter,max-overgrowth
deerling-winter,max-lightning
deerling-winter,max-knuckle
deerling-winter,max-ooze
deerling-winter,max-quake
deerling-winter,max-airstream
deerling-winter,max-mindstorm
deerling-winter,max-phantasm
deerling-winter,max-darkness
deerling-winter,max-starfall
deerling-winter,max-guard
sawsbuck-spring,max-strike
sawsbuck-spring,max-flare
sawsbuck-spring,max-geyser
sawsbuck-spring,max-overgrowth
sawsbuck-spring,max-lightning
sawsbuck-spring,max-knuckle
sawsbuck-spring,max-ooze
sawsbuck-spring,max-quake
sawsbuck-spring,max-airstream
sawsbuck-spring,max-mindstorm
sawsbuck-spring,max-flutterby
sawsbuck-spring,max-phantasm
sawsbuck-spring,max-darkness
sawsbuck-spring,max-starfall
sawsbuck-spring,max-guard
sawsbuck-summer,max-strike
sawsbuck-summer,max-flare
sawsbuck-summer,max-geyser
sawsbuck-summer,max-overgrowth
sawsbuck-summer,max-lightning
sawsbuck-summer,max-knuckle
sawsbuck-summer,max-ooze
sawsbuck-summer,max-quake
sawsbuck-summer,max-airstream
sawsbuck-summer,max-mindstorm
sawsbuck-summer,max-flutterby
sawsbuck-summer,max-phantasm
sawsbuck-summer,max-darkness
sawsbuck-summer,max-starfall
sawsbuck-summer,max-guard
sawsbuck-autumn,max-strike
sawsbuck-autumn,max-flare
sawsbuck-autumn,max-geyser
sawsbuck-autumn,max-overgrowth
sawsbuck-autumn,max-lightning
sawsbuck-autumn,max-knuckle
sawsbuck-autumn,max-ooze
sawsbuck-autumn,max-quake
sawsbuck-autumn,max-airstream
sawsbuck-autumn,max-mindstorm
sawsbuck-autumn,max-flutterby
sawsbuck-autumn,max-phantasm
sawsbuck-autumn,max-darkness
sawsbuck-autumn,max-starfall
sawsbuck-autumn,max-guard
sawsbuck-winter,max-strike
sawsbuck-winter,max-flare
sawsbuck-winter,max-geyser
sawsbuck-winter,max-overgrowth
sawsbuck-winter,max-lightning
sawsbuck-winter,max-knuckle
sawsbuck-winter,max-ooze
sawsbuck-winter,max-quake
sawsbuck-winter,max-airstream
sawsbuck-winter,max-mindstorm
sawsbuck-winter,max-flutterby
sawsbuck-winter,max-phantasm
sawsbuck-winter,max-darkness
sawsbuck-winter,max-starfall
sawsbuck-winter,max-guard
emolga,max-strike
emolga,max-geyser
emolga,max-lightning
emolga,max-ooze
emolga,max-airstream
emolga,max-mindstorm
emolga,max-flutterby
emolga,max-phantasm
emolga,max-darkness
emolga,max-steelspike
emolga,max-starfall
emolga,max-guard
karrablast,max-strike
karrablast,max-geyser
karrablast,max-overgrowth
karrablast,max-knuckle
karrablast,max-ooze
karrablast,max-quake
karrablast,max-airstream
karrablast,max-mindstorm
karrablast,max-flutterby
karrablast,max-darkness
karrablast,max-steelspike
karrablast,max-guard
escavalier,max-strike
escavalier,max-geyser
escavalier,max-overgrowth
escavalier,max-knuckle
escavalier,max-ooze
escavalier,max-quake
escavalier,max-airstream
escavalier,max-mindstorm
escavalier,max-flutterby
escavalier,max-darkness
escavalier,max-steelspike
escavalier,max-guard
foongus,max-strike
foongus,max-flare
foongus,max-geyser
foongus,max-overgrowth
foongus,max-ooze
foongus,max-mindstorm
foongus,max-flutterby
foongus,max-rockfall
foongus,max-phantasm
foongus,max-darkness
foongus,max-guard
amoonguss,max-strike
amoonguss,max-flare
amoonguss,max-geyser
amoonguss,max-overgrowth
amoonguss,max-ooze
amoonguss,max-quake
amoonguss,max-mindstorm
amoonguss,max-flutterby
amoonguss,max-phantasm
amoonguss,max-darkness
amoonguss,max-guard
frillish,max-strike
frillish,max-flare
frillish,max-geyser
frillish,max-overgrowth
frillish,max-lightning
frillish,max-hailstorm
frillish,max-ooze
frillish,max-mindstorm
frillish,max-phantasm
frillish,max-darkness
frillish,max-starfall
frillish,max-guard
jellicent,max-strike
jellicent,max-flare
jellicent,max-geyser
jellicent,max-overgrowth
jellicent,max-lightning
jellicent,max-hailstorm
jellicent,max-ooze
jellicent,max-mindstorm
jellicent,max-phantasm
jellicent,max-darkness
jellicent,max-starfall
jellicent,max-guard
