pokemon_identifier,move_identifier
arceus-dark,water-pulse
arceus-dark,gravity
arceus-dark,tailwind
arceus-dark,last-resort
arceus-dark,aqua-tail
arceus-dark,dragon-pulse
arceus-dark,earth-power
arceus-dark,zen-headbutt
arceus-dark,defog
arceus-dark,draco-meteor
arceus-dark,iron-head
arceus-dark,stealth-rock
arceus-dark,telekinesis
arceus-dark,laser-focus
arceus-dark,liquidation
arceus-steel,snore
arceus-steel,icy-wind
arceus-steel,outrage
arceus-steel,giga-drain
arceus-steel,iron-tail
arceus-steel,heat-wave
arceus-steel,trick
arceus-steel,magic-coat
arceus-steel,recycle
arceus-steel,hyper-voice
arceus-steel,signal-beam
arceus-steel,iron-defense
arceus-steel,shock-wave
arceus-steel,water-pulse
arceus-steel,gravity
arceus-steel,tailwind
arceus-steel,last-resort
arceus-steel,aqua-tail
arceus-steel,dragon-pulse
arceus-steel,earth-power
arceus-steel,zen-headbutt
arceus-steel,defog
arceus-steel,draco-meteor
arceus-steel,iron-head
arceus-steel,stealth-rock
arceus-steel,telekinesis
arceus-steel,laser-focus
arceus-steel,liquidation
arceus-fairy,snore
arceus-fairy,icy-wind
arceus-fairy,outrage
arceus-fairy,giga-drain
arceus-fairy,iron-tail
arceus-fairy,heat-wave
arceus-fairy,trick
arceus-fairy,magic-coat
arceus-fairy,recycle
arceus-fairy,hyper-voice
arceus-fairy,signal-beam
arceus-fairy,iron-defense
arceus-fairy,shock-wave
arceus-fairy,water-pulse
arceus-fairy,gravity
arceus-fairy,tailwind
arceus-fairy,last-resort
arceus-fairy,aqua-tail
arceus-fairy,dragon-pulse
arceus-fairy,earth-power
arceus-fairy,zen-headbutt
arceus-fairy,defog
arceus-fairy,draco-meteor
arceus-fairy,iron-head
arceus-fairy,stealth-rock
arceus-fairy,telekinesis
arceus-fairy,laser-focus
arceus-fairy,liquidation
victini,fire-punch
victini,thunder-punch
victini,snore
victini,uproar
victini,heat-wave
victini,helping-hand
victini,trick
victini,role-play
victini,magic-coat
victini,skill-swap
victini,signal-beam
victini,bounce
victini,shock-wave
victini,last-resort
victini,zen-headbutt
victini,telekinesis
victini,laser-focus
snivy,bind
snivy,snore
snivy,giga-drain
snivy,iron-tail
snivy,synthesis
snivy,knock-off
snivy,snatch
snivy,gastro-acid
snivy,worry-seed
snivy,aqua-tail
snivy,seed-bomb
snivy,defog
snivy,grass-pledge
servine,bind
servine,snore
servine,giga-drain
servine,iron-tail
servine,synthesis
servine,knock-off
servine,snatch
servine,gastro-acid
servine,worry-seed
servine,aqua-tail
servine,seed-bomb
servine,defog
servine,grass-pledge
serperior,bind
serperior,snore
serperior,outrage
serperior,giga-drain
serperior,iron-tail
serperior,synthesis
serperior,knock-off
serperior,snatch
serperior,frenzy-plant
serperior,gastro-acid
serperior,worry-seed
serperior,aqua-tail
serperior,seed-bomb
serperior,dragon-pulse
serperior,defog
serperior,grass-pledge
tepig,snore
tepig,iron-tail
tepig,heat-wave
tepig,helping-hand
tepig,superpower
tepig,endeavor
tepig,covet
tepig,zen-headbutt
tepig,fire-pledge
tepig,stomping-tantrum
pignite,fire-punch
pignite,thunder-punch
pignite,low-kick
pignite,snore
pignite,iron-tail
pignite,heat-wave
pignite,focus-punch
pignite,helping-hand
pignite,superpower
pignite,endeavor
pignite,covet
pignite,zen-headbutt
pignite,fire-pledge
pignite,stomping-tantrum
emboar,fire-punch
emboar,thunder-punch
emboar,low-kick
emboar,snore
emboar,iron-tail
emboar,heat-wave
emboar,focus-punch
emboar,helping-hand
emboar,superpower
emboar,endeavor
emboar,blast-burn
emboar,block
emboar,covet
emboar,zen-headbutt
emboar,iron-head
emboar,fire-pledge
emboar,stomping-tantrum
oshawott,snore
oshawott,icy-wind
oshawott,iron-tail
oshawott,helping-hand
oshawott,covet
oshawott,water-pulse
oshawott,aqua-tail
oshawott,water-pledge
dewott,snore
dewott,icy-wind
dewott,iron-tail
dewott,helping-hand
dewott,covet
dewott,water-pulse
dewott,aqua-tail
dewott,water-pledge
samurott,snore
samurott,icy-wind
samurott,iron-tail
samurott,helping-hand
samurott,superpower
samurott,knock-off
samurott,hydro-cannon
samurott,block
samurott,covet
samurott,water-pulse
samurott,aqua-tail
samurott,water-pledge
samurott,liquidation
patrat,low-kick
patrat,super-fang
patrat,snore
patrat,iron-tail
patrat,helping-hand
patrat,endeavor
patrat,covet
patrat,shock-wave
patrat,last-resort
patrat,aqua-tail
patrat,seed-bomb
patrat,zen-headbutt
patrat,gunk-shot
patrat,after-you
patrat,laser-focus
watchog,fire-punch
watchog,ice-punch
watchog,thunder-punch
watchog,low-kick
watchog,super-fang
watchog,snore
watchog,iron-tail
watchog,focus-punch
watchog,helping-hand
watchog,knock-off
watchog,endeavor
watchog,signal-beam
watchog,covet
watchog,shock-wave
watchog,last-resort
watchog,aqua-tail
watchog,seed-bomb
watchog,zen-headbutt
watchog,gunk-shot
watchog,after-you
watchog,laser-focus
watchog,stomping-tantrum
lillipup,snore
lillipup,uproar
lillipup,helping-hand
lillipup,hyper-voice
lillipup,covet
lillipup,shock-wave
lillipup,last-resort
lillipup,after-you
herdier,snore
herdier,uproar
herdier,helping-hand
herdier,hyper-voice
herdier,covet
herdier,shock-wave
herdier,last-resort
herdier,after-you
stoutland,snore
stoutland,uproar
stoutland,helping-hand
stoutland,superpower
stoutland,hyper-voice
stoutland,covet
stoutland,shock-wave
stoutland,last-resort
stoutland,iron-head
stoutland,after-you
stoutland,stomping-tantrum
purrloin,snore
purrloin,spite
purrloin,iron-tail
purrloin,trick
purrloin,role-play
purrloin,knock-off
purrloin,snatch
purrloin,hyper-voice
purrloin,covet
purrloin,seed-bomb
purrloin,gunk-shot
purrloin,foul-play
liepard,snore
liepard,spite
liepard,iron-tail
liepard,trick
liepard,role-play
liepard,knock-off
liepard,snatch
liepard,hyper-voice
liepard,covet
liepard,seed-bomb
liepard,gunk-shot
liepard,foul-play
liepard,laser-focus
liepard,throat-chop
pansage,low-kick
pansage,snore
pansage,giga-drain
pansage,iron-tail
pansage,synthesis
pansage,uproar
pansage,focus-punch
pansage,helping-hand
pansage,role-play
pansage,recycle
pansage,knock-off
pansage,endeavor
pansage,covet
pansage,gastro-acid
pansage,worry-seed
pansage,seed-bomb
pansage,gunk-shot
pansage,grass-pledge
simisage,low-kick
simisage,snore
simisage,giga-drain
simisage,iron-tail
simisage,synthesis
simisage,uproar
simisage,focus-punch
simisage,helping-hand
simisage,role-play
simisage,superpower
simisage,recycle
simisage,knock-off
simisage,endeavor
simisage,covet
simisage,gastro-acid
simisage,worry-seed
simisage,seed-bomb
simisage,gunk-shot
simisage,grass-pledge
simisage,throat-chop
pansear,fire-punch
pansear,low-kick
pansear,snore
pansear,iron-tail
pansear,uproar
pansear,heat-wave
pansear,focus-punch
pansear,helping-hand
pansear,role-play
pansear,recycle
pansear,knock-off
pansear,endeavor
pansear,covet
pansear,gastro-acid
pansear,gunk-shot
pansear,fire-pledge
simisear,fire-punch
simisear,low-kick
simisear,snore
simisear,iron-tail
simisear,uproar
simisear,heat-wave
simisear,focus-punch
simisear,helping-hand
simisear,role-play
simisear,superpower
simisear,recycle
simisear,knock-off
simisear,endeavor
simisear,covet
simisear,gastro-acid
simisear,gunk-shot
simisear,fire-pledge
simisear,throat-chop
panpour,ice-punch
panpour,low-kick
panpour,snore
panpour,icy-wind
panpour,iron-tail
panpour,uproar
panpour,focus-punch
panpour,helping-hand
panpour,role-play
panpour,recycle
panpour,knock-off
panpour,endeavor
panpour,covet
panpour,water-pulse
panpour,gastro-acid
panpour,aqua-tail
panpour,gunk-shot
panpour,water-pledge
simipour,ice-punch
simipour,low-kick
simipour,snore
simipour,icy-wind
simipour,iron-tail
simipour,uproar
simipour,focus-punch
simipour,helping-hand
simipour,role-play
simipour,superpower
simipour,recycle
simipour,knock-off
simipour,endeavor
simipour,covet
simipour,water-pulse
simipour,gastro-acid
simipour,aqua-tail
simipour,gunk-shot
simipour,water-pledge
simipour,throat-chop
munna,snore
munna,heal-bell
munna,pain-split
munna,helping-hand
munna,trick
munna,magic-coat
munna,skill-swap
munna,signal-beam
munna,shock-wave
munna,gravity
munna,worry-seed
munna,zen-headbutt
munna,wonder-room
munna,telekinesis
munna,after-you
munna,ally-switch
musharna,snore
musharna,heal-bell
musharna,pain-split
musharna,helping-hand
musharna,trick
musharna,magic-coat
musharna,skill-swap
musharna,signal-beam
musharna,shock-wave
musharna,gravity
musharna,worry-seed
musharna,zen-headbutt
musharna,wonder-room
musharna,telekinesis
musharna,after-you
musharna,ally-switch
pidove,sky-attack
pidove,snore
pidove,uproar
pidove,heat-wave
pidove,tailwind
pidove,defog
tranquill,sky-attack
tranquill,snore
tranquill,uproar
tranquill,heat-wave
tranquill,tailwind
tranquill,defog
unfezant,sky-attack
unfezant,snore
unfezant,uproar
unfezant,heat-wave
unfezant,tailwind
unfezant,defog
blitzle,low-kick
blitzle,snore
blitzle,snatch
blitzle,signal-beam
blitzle,bounce
blitzle,shock-wave
blitzle,magnet-rise
zebstrika,low-kick
zebstrika,snore
zebstrika,snatch
zebstrika,signal-beam
zebstrika,bounce
zebstrika,shock-wave
zebstrika,magnet-rise
zebstrika,ally-switch
zebstrika,laser-focus
roggenrola,snore
roggenrola,iron-defense
roggenrola,block
roggenrola,gravity
roggenrola,earth-power
roggenrola,stealth-rock
boldore,snore
boldore,iron-defense
boldore,block
boldore,gravity
boldore,earth-power
boldore,stealth-rock
boldore,stomping-tantrum
gigalith,snore
gigalith,superpower
gigalith,iron-defense
gigalith,block
gigalith,gravity
gigalith,earth-power
gigalith,iron-head
gigalith,stealth-rock
gigalith,laser-focus
gigalith,throat-chop
gigalith,stomping-tantrum
woobat,super-fang
woobat,snore
woobat,giga-drain
woobat,uproar
woobat,heat-wave
woobat,helping-hand
woobat,trick
woobat,magic-coat
woobat,knock-off
woobat,endeavor
woobat,skill-swap
woobat,signal-beam
woobat,shock-wave
woobat,tailwind
woobat,zen-headbutt
woobat,defog
woobat,telekinesis
woobat,after-you
woobat,ally-switch
swoobat,sky-attack
swoobat,super-fang
swoobat,snore
swoobat,giga-drain
swoobat,uproar
swoobat,heat-wave
swoobat,helping-hand
swoobat,trick
swoobat,magic-coat
swoobat,knock-off
swoobat,endeavor
swoobat,skill-swap
swoobat,signal-beam
swoobat,shock-wave
swoobat,tailwind
swoobat,zen-headbutt
swoobat,defog
swoobat,telekinesis
swoobat,after-you
swoobat,ally-switch
swoobat,laser-focus
drilbur,snore
drilbur,iron-defense
drilbur,earth-power
drilbur,stealth-rock
drilbur,drill-run
excadrill,steel-beam
audino,fire-punch
audino,ice-punch
audino,thunder-punch
audino,low-kick
audino,snore
audino,icy-wind
audino,heal-bell
audino,pain-split
audino,iron-tail
audino,uproar
audino,focus-punch
audino,helping-hand
audino,role-play
audino,magic-coat
audino,knock-off
audino,skill-swap
audino,snatch
audino,hyper-voice
audino,signal-beam
audino,covet
audino,gravity
audino,last-resort
audino,drain-punch
audino,zen-headbutt
audino,telekinesis
audino,after-you
audino,ally-switch
audino,laser-focus
audino,throat-chop
audino,stomping-tantrum
audino-mega,fire-punch
audino-mega,ice-punch
audino-mega,thunder-punch
audino-mega,low-kick
audino-mega,snore
audino-mega,icy-wind
audino-mega,heal-bell
audino-mega,pain-split
audino-mega,iron-tail
audino-mega,uproar
audino-mega,focus-punch
audino-mega,helping-hand
audino-mega,role-play
audino-mega,magic-coat
audino-mega,knock-off
audino-mega,skill-swap
audino-mega,snatch
audino-mega,hyper-voice
audino-mega,signal-beam
audino-mega,covet
audino-mega,gravity
audino-mega,last-resort
audino-mega,drain-punch
audino-mega,zen-headbutt
audino-mega,telekinesis
audino-mega,after-you
audino-mega,ally-switch
audino-mega,laser-focus
audino-mega,throat-chop
audino-mega,stomping-tantrum
timburr,fire-punch
timburr,ice-punch
timburr,thunder-punch
timburr,low-kick
timburr,snore
timburr,focus-punch
timburr,helping-hand
timburr,superpower
timburr,knock-off
timburr,block
timburr,drain-punch
gurdurr,fire-punch
gurdurr,ice-punch
gurdurr,thunder-punch
gurdurr,low-kick
gurdurr,snore
gurdurr,focus-punch
gurdurr,helping-hand
gurdurr,superpower
gurdurr,knock-off
gurdurr,block
gurdurr,drain-punch
conkeldurr,fire-punch
conkeldurr,ice-punch
conkeldurr,thunder-punch
conkeldurr,low-kick
conkeldurr,snore
conkeldurr,focus-punch
conkeldurr,helping-hand
conkeldurr,superpower
conkeldurr,knock-off
conkeldurr,block
conkeldurr,drain-punch
conkeldurr,stomping-tantrum
tympole,snore
tympole,icy-wind
tympole,uproar
tympole,endeavor
tympole,hyper-voice
tympole,bounce
tympole,water-pulse
tympole,earth-power
tympole,after-you
palpitoad,snore
palpitoad,icy-wind
palpitoad,uproar
palpitoad,focus-punch
palpitoad,endeavor
palpitoad,hyper-voice
palpitoad,bounce
palpitoad,water-pulse
palpitoad,gastro-acid
palpitoad,earth-power
palpitoad,stealth-rock
palpitoad,after-you
seismitoad,ice-punch
seismitoad,low-kick
seismitoad,snore
seismitoad,icy-wind
seismitoad,uproar
seismitoad,focus-punch
seismitoad,knock-off
seismitoad,endeavor
seismitoad,hyper-voice
seismitoad,bounce
seismitoad,water-pulse
seismitoad,gastro-acid
seismitoad,drain-punch
seismitoad,earth-power
seismitoad,stealth-rock
seismitoad,after-you
seismitoad,stomping-tantrum
throh,fire-punch
throh,ice-punch
throh,thunder-punch
throh,bind
throh,low-kick
throh,snore
throh,pain-split
throh,focus-punch
throh,helping-hand
throh,superpower
throh,knock-off
throh,block
throh,zen-headbutt
throh,laser-focus
throh,stomping-tantrum
sawk,fire-punch
sawk,ice-punch
sawk,thunder-punch
sawk,low-kick
sawk,snore
sawk,pain-split
sawk,focus-punch
sawk,helping-hand
sawk,superpower
sawk,knock-off
sawk,block
sawk,zen-headbutt
sawk,dual-chop
sawk,laser-focus
sawk,throat-chop
sewaddle,snore
sewaddle,giga-drain
sewaddle,synthesis
sewaddle,magic-coat
sewaddle,signal-beam
sewaddle,iron-defense
sewaddle,worry-seed
sewaddle,seed-bomb
sewaddle,bug-bite
sewaddle,electroweb
swadloon,snore
swadloon,giga-drain
swadloon,synthesis
swadloon,magic-coat
swadloon,signal-beam
swadloon,iron-defense
swadloon,worry-seed
swadloon,seed-bomb
swadloon,bug-bite
swadloon,electroweb
leavanny,snore
leavanny,giga-drain
leavanny,heal-bell
leavanny,synthesis
leavanny,helping-hand
leavanny,magic-coat
leavanny,knock-off
leavanny,signal-beam
leavanny,iron-defense
leavanny,worry-seed
leavanny,seed-bomb
leavanny,bug-bite
leavanny,electroweb
leavanny,laser-focus
leavanny,throat-chop
venipede,snore
venipede,endeavor
venipede,signal-beam
venipede,iron-defense
venipede,bug-bite
whirlipede,snore
whirlipede,endeavor
whirlipede,signal-beam
whirlipede,iron-defense
whirlipede,bug-bite
scolipede,snore
scolipede,iron-tail
scolipede,superpower
scolipede,endeavor
scolipede,snatch
scolipede,signal-beam
scolipede,iron-defense
scolipede,aqua-tail
scolipede,bug-bite
scolipede,throat-chop
scolipede,stomping-tantrum
cottonee,snore
cottonee,giga-drain
cottonee,helping-hand
cottonee,knock-off
cottonee,endeavor
cottonee,covet
cottonee,tailwind
cottonee,worry-seed
cottonee,seed-bomb
cottonee,defog
whimsicott,snore
whimsicott,giga-drain
whimsicott,helping-hand
whimsicott,knock-off
whimsicott,endeavor
whimsicott,covet
whimsicott,tailwind
whimsicott,worry-seed
whimsicott,seed-bomb
whimsicott,defog
petilil,snore
petilil,giga-drain
petilil,heal-bell
petilil,synthesis
petilil,helping-hand
petilil,covet
petilil,worry-seed
petilil,seed-bomb
petilil,after-you
petilil,laser-focus
lilligant,snore
lilligant,giga-drain
lilligant,heal-bell
lilligant,synthesis
lilligant,helping-hand
lilligant,role-play
lilligant,covet
lilligant,worry-seed
lilligant,seed-bomb
lilligant,after-you
lilligant,laser-focus
basculin-red-striped,snore
basculin-red-striped,icy-wind
basculin-red-striped,uproar
basculin-red-striped,superpower
basculin-red-striped,endeavor
basculin-red-striped,bounce
basculin-red-striped,aqua-tail
basculin-red-striped,zen-headbutt
basculin-red-striped,liquidation
basculin-blue-striped,snore
basculin-blue-striped,icy-wind
basculin-blue-striped,uproar
basculin-blue-striped,superpower
basculin-blue-striped,endeavor
basculin-blue-striped,bounce
basculin-blue-striped,aqua-tail
basculin-blue-striped,zen-headbutt
basculin-blue-striped,liquidation
sandile,snore
sandile,spite
sandile,iron-tail
sandile,uproar
sandile,snatch
sandile,aqua-tail
sandile,earth-power
sandile,stealth-rock
sandile,foul-play
krokorok,low-kick
krokorok,snore
krokorok,spite
krokorok,iron-tail
krokorok,uproar
krokorok,focus-punch
krokorok,knock-off
krokorok,snatch
krokorok,aqua-tail
krokorok,earth-power
krokorok,stealth-rock
krokorok,foul-play
krookodile,low-kick
krookodile,snore
krookodile,spite
krookodile,outrage
krookodile,iron-tail
krookodile,uproar
krookodile,focus-punch
krookodile,superpower
krookodile,knock-off
krookodile,snatch
krookodile,block
krookodile,aqua-tail
krookodile,dragon-pulse
krookodile,earth-power
krookodile,stealth-rock
krookodile,foul-play
krookodile,throat-chop
krookodile,stomping-tantrum
darumaka,fire-punch
darumaka,snore
darumaka,uproar
darumaka,heat-wave
darumaka,focus-punch
darumaka,superpower
darumaka,endeavor
darumaka,snatch
darumaka,zen-headbutt
darmanitan,fire-punch
darmanitan,snore
darmanitan,uproar
darmanitan,heat-wave
darmanitan,focus-punch
darmanitan,superpower
darmanitan,endeavor
darmanitan,snatch
darmanitan,zen-headbutt
darmanitan,laser-focus
darmanitan-zen,fire-punch
darmanitan-zen,snore
darmanitan-zen,uproar
darmanitan-zen,heat-wave
darmanitan-zen,focus-punch
darmanitan-zen,superpower
darmanitan-zen,endeavor
darmanitan-zen,snatch
darmanitan-zen,zen-headbutt
darmanitan-zen,laser-focus
maractus,snore
maractus,giga-drain
maractus,synthesis
maractus,uproar
maractus,helping-hand
maractus,knock-off
maractus,endeavor
maractus,hyper-voice
maractus,bounce
maractus,worry-seed
maractus,seed-bomb
maractus,drain-punch
maractus,after-you
maractus,throat-chop
dwebble,snore
dwebble,knock-off
dwebble,iron-defense
dwebble,block
dwebble,stealth-rock
dwebble,bug-bite
crustle,snore
crustle,knock-off
crustle,iron-defense
crustle,block
crustle,stealth-rock
crustle,bug-bite
crustle,stomping-tantrum
scraggy,fire-punch
scraggy,ice-punch
scraggy,thunder-punch
scraggy,low-kick
scraggy,super-fang
scraggy,snore
scraggy,spite
scraggy,iron-tail
scraggy,focus-punch
scraggy,knock-off
scraggy,snatch
scraggy,iron-defense
scraggy,dragon-pulse
scraggy,drain-punch
scraggy,zen-headbutt
scraggy,iron-head
scraggy,foul-play
scraggy,dual-chop
scrafty,fire-punch
scrafty,ice-punch
scrafty,thunder-punch
scrafty,low-kick
scrafty,super-fang
scrafty,snore
scrafty,spite
scrafty,outrage
scrafty,iron-tail
scrafty,focus-punch
scrafty,knock-off
scrafty,snatch
scrafty,iron-defense
scrafty,dragon-pulse
scrafty,drain-punch
scrafty,zen-headbutt
scrafty,iron-head
scrafty,foul-play
scrafty,dual-chop
scrafty,throat-chop
sigilyph,sky-attack
sigilyph,snore
sigilyph,icy-wind
sigilyph,heat-wave
sigilyph,trick
sigilyph,magic-coat
sigilyph,skill-swap
sigilyph,signal-beam
sigilyph,shock-wave
sigilyph,gravity
sigilyph,tailwind
sigilyph,zen-headbutt
sigilyph,defog
sigilyph,telekinesis
sigilyph,magic-room
yamask,snore
yamask,spite
yamask,pain-split
yamask,trick
yamask,role-play
yamask,magic-coat
yamask,knock-off
yamask,skill-swap
yamask,snatch
yamask,iron-defense
yamask,block
yamask,shock-wave
yamask,zen-headbutt
yamask,wonder-room
yamask,telekinesis
yamask,after-you
yamask,ally-switch
cofagrigus,snore
cofagrigus,spite
cofagrigus,pain-split
cofagrigus,trick
cofagrigus,role-play
cofagrigus,magic-coat
cofagrigus,knock-off
cofagrigus,skill-swap
cofagrigus,snatch
cofagrigus,iron-defense
cofagrigus,block
cofagrigus,shock-wave
cofagrigus,zen-headbutt
cofagrigus,wonder-room
cofagrigus,telekinesis
cofagrigus,after-you
cofagrigus,ally-switch
tirtouga,snore
tirtouga,icy-wind
tirtouga,iron-tail
tirtouga,knock-off
tirtouga,iron-defense
tirtouga,block
