pokemon_identifier,move_identifier,level
hippowdon,slack-off,62
skorupi,poison-sting,1
skorupi,leer,1
skorupi,hone-claws,3
skorupi,fell-stinger,6
skorupi,poison-fang,9
skorupi,bite,12
skorupi,toxic-spikes,15
skorupi,bug-bite,18
skorupi,venoshock,21
skorupi,knock-off,24
skorupi,scary-face,27
skorupi,pin-missile,30
skorupi,toxic,33
skorupi,night-slash,36
skorupi,cross-poison,39
skorupi,x-scissor,42
skorupi,acupressure,45
skorupi,crunch,48
drapion,thunder-fang,1
drapion,ice-fang,1
drapion,fire-fang,1
drapion,poison-sting,1
drapion,leer,1
drapion,hone-claws,1
drapion,fell-stinger,1
drapion,poison-fang,9
drapion,bite,12
drapion,toxic-spikes,15
drapion,bug-bite,18
drapion,venoshock,21
drapion,knock-off,24
drapion,scary-face,27
drapion,pin-missile,30
drapion,toxic,33
drapion,night-slash,36
drapion,cross-poison,39
drapion,x-scissor,44
drapion,acupressure,49
drapion,crunch,54
croagunk,poison-sting,1
croagunk,mud-slap,1
croagunk,astonish,4
croagunk,taunt,8
croagunk,flatter,12
croagunk,revenge,16
croagunk,venoshock,20
croagunk,sucker-punch,24
croagunk,swagger,28
croagunk,poison-jab,32
croagunk,toxic,36
croagunk,nasty-plot,40
croagunk,sludge-bomb,44
croagunk,belch,48
toxicroak,poison-sting,1
toxicroak,mud-slap,1
toxicroak,astonish,1
toxicroak,taunt,1
toxicroak,flatter,12
toxicroak,revenge,16
toxicroak,venoshock,20
toxicroak,sucker-punch,24
toxicroak,swagger,28
toxicroak,poison-jab,32
toxicroak,toxic,36
toxicroak,nasty-plot,42
toxicroak,sludge-bomb,48
toxicroak,belch,54
carnivine,bind,1
carnivine,growth,1
carnivine,bite,7
carnivine,vine-whip,11
carnivine,sweet-scent,17
carnivine,ingrain,21
carnivine,feint-attack,27
carnivine,leaf-tornado,31
carnivine,stockpile,37
carnivine,spit-up,37
carnivine,swallow,37
carnivine,crunch,41
carnivine,wring-out,47
carnivine,power-whip,50
finneon,pound,1
finneon,water-gun,6
finneon,attract,10
finneon,rain-dance,13
finneon,gust,17
finneon,water-pulse,22
finneon,captivate,26
finneon,safeguard,29
finneon,aqua-ring,33
finneon,whirlpool,38
finneon,u-turn,42
finneon,bounce,45
finneon,silver-wind,49
finneon,soak,54
lumineon,soak,1
lumineon,gust,1
lumineon,pound,1
lumineon,water-gun,1
lumineon,attract,1
lumineon,water-gun,6
lumineon,attract,10
lumineon,rain-dance,13
lumineon,gust,17
lumineon,water-pulse,22
lumineon,captivate,26
lumineon,safeguard,29
lumineon,aqua-ring,35
lumineon,whirlpool,42
lumineon,u-turn,48
lumineon,bounce,53
lumineon,silver-wind,59
lumineon,soak,66
snover,powder-snow,1
snover,leer,1
snover,leafage,5
snover,mist,10
snover,ice-shard,15
snover,razor-leaf,20
snover,icy-wind,25
snover,swagger,30
snover,ingrain,35
snover,wood-hammer,41
snover,blizzard,45
snover,sheer-cold,50
abomasnow,ice-punch,1
abomasnow,aurora-veil,1
abomasnow,powder-snow,1
abomasnow,leer,1
abomasnow,leafage,1
abomasnow,mist,1
abomasnow,ice-shard,15
abomasnow,razor-leaf,20
abomasnow,icy-wind,25
abomasnow,swagger,30
abomasnow,ingrain,35
abomasnow,wood-hammer,43
abomasnow,blizzard,49
abomasnow,sheer-cold,56
abomasnow-mega,ice-punch,1
abomasnow-mega,powder-snow,1
abomasnow-mega,leer,1
abomasnow-mega,razor-leaf,1
abomasnow-mega,icy-wind,1
abomasnow-mega,razor-leaf,5
abomasnow-mega,icy-wind,9
abomasnow-mega,grass-whistle,13
abomasnow-mega,swagger,17
abomasnow-mega,mist,21
abomasnow-mega,ice-shard,26
abomasnow-mega,ingrain,31
abomasnow-mega,wood-hammer,36
abomasnow-mega,blizzard,47
abomasnow-mega,sheer-cold,58
rotom,astonish,1
rotom,double-team,1
rotom,thunder-shock,5
rotom,confuse-ray,10
rotom,charge,15
rotom,electro-ball,20
rotom,thunder-wave,25
rotom,shock-wave,30
rotom,hex,35
rotom,substitute,40
rotom,trick,45
rotom,discharge,50
rotom,uproar,55
rotom-heat,astonish,1
rotom-heat,double-team,1
rotom-heat,thunder-shock,5
rotom-heat,confuse-ray,10
rotom-heat,charge,15
rotom-heat,electro-ball,20
rotom-heat,thunder-wave,25
rotom-heat,shock-wave,30
rotom-heat,hex,35
rotom-heat,substitute,40
rotom-heat,trick,45
rotom-heat,discharge,50
rotom-heat,uproar,55
rotom-wash,astonish,1
rotom-wash,double-team,1
rotom-wash,thunder-shock,5
rotom-wash,confuse-ray,10
rotom-wash,charge,15
rotom-wash,electro-ball,20
rotom-wash,thunder-wave,25
rotom-wash,shock-wave,30
rotom-wash,hex,35
rotom-wash,substitute,40
rotom-wash,trick,45
rotom-wash,discharge,50
rotom-wash,uproar,55
rotom-frost,astonish,1
rotom-frost,double-team,1
rotom-frost,thunder-shock,5
rotom-frost,confuse-ray,10
rotom-frost,charge,15
rotom-frost,electro-ball,20
rotom-frost,thunder-wave,25
rotom-frost,shock-wave,30
rotom-frost,hex,35
rotom-frost,substitute,40
rotom-frost,trick,45
rotom-frost,discharge,50
rotom-frost,uproar,55
rotom-fan,astonish,1
rotom-fan,double-team,1
rotom-fan,thunder-shock,5
rotom-fan,confuse-ray,10
rotom-fan,charge,15
rotom-fan,electro-ball,20
rotom-fan,thunder-wave,25
rotom-fan,shock-wave,30
rotom-fan,hex,35
rotom-fan,substitute,40
rotom-fan,trick,45
rotom-fan,discharge,50
rotom-fan,uproar,55
rotom-mow,astonish,1
rotom-mow,double-team,1
rotom-mow,thunder-shock,5
rotom-mow,confuse-ray,10
rotom-mow,charge,15
rotom-mow,electro-ball,20
rotom-mow,thunder-wave,25
rotom-mow,shock-wave,30
rotom-mow,hex,35
rotom-mow,substitute,40
rotom-mow,trick,45
rotom-mow,discharge,50
rotom-mow,uproar,55
uxie,memento,1
uxie,natural-gift,1
uxie,flail,1
uxie,rest,1
uxie,confusion,1
uxie,imprison,6
uxie,endure,16
uxie,swift,21
uxie,yawn,31
uxie,future-sight,36
uxie,amnesia,46
uxie,extrasensory,50
uxie,flail,61
uxie,natural-gift,66
uxie,memento,76
mesprit,healing-wish,1
mesprit,natural-gift,1
mesprit,copycat,1
mesprit,rest,1
mesprit,confusion,1
mesprit,imprison,6
mesprit,protect,16
mesprit,swift,21
mesprit,lucky-chant,31
mesprit,future-sight,36
mesprit,charm,46
mesprit,extrasensory,50
mesprit,copycat,61
mesprit,natural-gift,66
mesprit,healing-wish,76
azelf,natural-gift,1
azelf,last-resort,1
azelf,rest,1
azelf,confusion,1
azelf,imprison,6
azelf,detect,16
azelf,swift,21
azelf,uproar,31
azelf,future-sight,36
azelf,nasty-plot,46
azelf,extrasensory,50
azelf,last-resort,61
azelf,natural-gift,66
azelf,explosion,76
dialga,dragon-breath,1
dialga,scary-face,1
dialga,metal-claw,6
dialga,ancient-power,10
dialga,slash,15
dialga,power-gem,19
dialga,metal-burst,24
dialga,dragon-claw,28
dialga,earth-power,33
dialga,aura-sphere,37
dialga,iron-tail,42
dialga,roar-of-time,46
dialga,flash-cannon,50
palkia,dragon-breath,1
palkia,scary-face,1
palkia,water-pulse,6
palkia,ancient-power,10
palkia,slash,15
palkia,power-gem,19
palkia,aqua-ring,24
palkia,dragon-claw,28
palkia,earth-power,33
palkia,aura-sphere,37
palkia,aqua-tail,42
palkia,spacial-rend,46
palkia,hydro-pump,50
heatran,magma-storm,1
heatran,heat-wave,1
heatran,earth-power,1
heatran,iron-head,1
heatran,fire-spin,1
heatran,ancient-power,1
heatran,leer,9
heatran,fire-fang,17
heatran,metal-sound,25
heatran,crunch,33
heatran,scary-face,41
heatran,lava-plume,49
heatran,fire-spin,57
heatran,iron-head,65
heatran,earth-power,73
heatran,heat-wave,81
heatran,stone-edge,88
heatran,magma-storm,96
regigigas,heavy-slam,1
regigigas,crush-grip,1
regigigas,fire-punch,1
regigigas,ice-punch,1
regigigas,thunder-punch,1
regigigas,dizzy-punch,1
regigigas,knock-off,1
regigigas,confuse-ray,1
regigigas,foresight,1
regigigas,revenge,25
regigigas,wide-guard,40
regigigas,zen-headbutt,50
regigigas,payback,65
regigigas,crush-grip,75
regigigas,heavy-slam,90
regigigas,giga-impact,100
giratina,dragon-breath,1
giratina,scary-face,1
giratina,ominous-wind,6
giratina,ancient-power,10
giratina,slash,15
giratina,shadow-sneak,19
giratina,destiny-bond,24
giratina,dragon-claw,28
giratina,earth-power,33
giratina,aura-sphere,37
giratina,shadow-claw,42
giratina,shadow-force,46
giratina,hex,50
giratina-origin,dragon-breath,1
giratina-origin,scary-face,1
giratina-origin,ominous-wind,6
giratina-origin,ancient-power,10
giratina-origin,slash,15
giratina-origin,shadow-sneak,19
giratina-origin,destiny-bond,24
giratina-origin,dragon-claw,28
giratina-origin,earth-power,33
giratina-origin,aura-sphere,37
giratina-origin,shadow-claw,42
giratina-origin,shadow-force,46
giratina-origin,hex,50
cresselia,lunar-dance,1
cresselia,psycho-shift,1
cresselia,psycho-cut,1
cresselia,moonlight,1
cresselia,confusion,1
cresselia,double-team,1
cresselia,safeguard,11
cresselia,mist,20
cresselia,aurora-beam,29
cresselia,future-sight,38
cresselia,slash,47
cresselia,moonlight,57
cresselia,psycho-cut,66
cresselia,psycho-shift,75
cresselia,lunar-dance,84
cresselia,psychic,93
cresselia,moonblast,99
phione,bubble,1
phione,water-sport,1
phione,charm,9
phione,supersonic,16
phione,bubble-beam,24
phione,acid-armor,31
phione,whirlpool,39
phione,water-pulse,46
phione,aqua-ring,54
phione,dive,61
phione,rain-dance,69
manaphy,tail-glow,1
manaphy,bubble,1
manaphy,water-sport,1
manaphy,charm,9
manaphy,supersonic,16
manaphy,bubble-beam,24
manaphy,acid-armor,31
manaphy,whirlpool,39
manaphy,water-pulse,46
manaphy,aqua-ring,54
manaphy,dive,61
manaphy,rain-dance,69
manaphy,heart-swap,76
darkrai,ominous-wind,1
darkrai,disable,1
darkrai,quick-attack,11
darkrai,hypnosis,20
darkrai,feint-attack,29
darkrai,nightmare,38
darkrai,double-team,47
darkrai,haze,57
darkrai,dark-void,66
darkrai,nasty-plot,75
darkrai,dream-eater,84
darkrai,dark-pulse,93
shaymin,growth,1
shaymin,magical-leaf,10
shaymin,leech-seed,19
shaymin,synthesis,28
shaymin,sweet-scent,37
shaymin,natural-gift,46
shaymin,worry-seed,55
shaymin,aromatherapy,64
shaymin,energy-ball,73
shaymin,sweet-kiss,82
shaymin,healing-wish,91
shaymin,seed-flare,100
shaymin-sky,growth,1
shaymin-sky,magical-leaf,10
shaymin-sky,leech-seed,19
shaymin-sky,quick-attack,28
shaymin-sky,sweet-scent,37
shaymin-sky,natural-gift,46
shaymin-sky,worry-seed,55
shaymin-sky,air-slash,64
shaymin-sky,energy-ball,73
shaymin-sky,sweet-kiss,82
shaymin-sky,leaf-storm,91
shaymin-sky,seed-flare,100
arceus,seismic-toss,1
arceus,cosmic-power,1
arceus,natural-gift,1
arceus,punishment,1
arceus,gravity,10
arceus,earth-power,20
arceus,hyper-voice,30
arceus,extreme-speed,40
arceus,refresh,50
arceus,future-sight,60
arceus,recover,70
arceus,hyper-beam,80
arceus,perish-song,90
arceus,judgment,100
arceus-fire,seismic-toss,1
arceus-fire,cosmic-power,1
arceus-fire,natural-gift,1
arceus-fire,punishment,1
arceus-fire,gravity,10
arceus-fire,earth-power,20
arceus-fire,hyper-voice,30
arceus-fire,extreme-speed,40
arceus-fire,refresh,50
arceus-fire,future-sight,60
arceus-fire,recover,70
arceus-fire,hyper-beam,80
arceus-fire,perish-song,90
arceus-fire,judgment,100
arceus-water,seismic-toss,1
arceus-water,cosmic-power,1
arceus-water,natural-gift,1
arceus-water,punishment,1
arceus-water,gravity,10
arceus-water,earth-power,20
arceus-water,hyper-voice,30
arceus-water,extreme-speed,40
arceus-water,refresh,50
arceus-water,future-sight,60
arceus-water,recover,70
arceus-water,hyper-beam,80
arceus-water,perish-song,90
arceus-water,judgment,100
arceus-grass,seismic-toss,1
arceus-grass,cosmic-power,1
arceus-grass,natural-gift,1
arceus-grass,punishment,1
arceus-grass,gravity,10
arceus-grass,earth-power,20
arceus-grass,hyper-voice,30
arceus-grass,extreme-speed,40
arceus-grass,refresh,50
arceus-grass,future-sight,60
arceus-grass,recover,70
arceus-grass,hyper-beam,80
arceus-grass,perish-song,90
arceus-grass,judgment,100
arceus-electric,seismic-toss,1
arceus-electric,cosmic-power,1
arceus-electric,natural-gift,1
arceus-electric,punishment,1
arceus-electric,gravity,10
arceus-electric,earth-power,20
arceus-electric,hyper-voice,30
arceus-electric,extreme-speed,40
arceus-electric,refresh,50
arceus-electric,future-sight,60
arceus-electric,recover,70
arceus-electric,hyper-beam,80
arceus-electric,perish-song,90
arceus-electric,judgment,100
arceus-ice,seismic-toss,1
arceus-ice,cosmic-power,1
arceus-ice,natural-gift,1
arceus-ice,punishment,1
arceus-ice,gravity,10
arceus-ice,earth-power,20
arceus-ice,hyper-voice,30
arceus-ice,extreme-speed,40
arceus-ice,refresh,50
arceus-ice,future-sight,60
arceus-ice,recover,70
arceus-ice,hyper-beam,80
arceus-ice,perish-song,90
arceus-ice,judgment,100
arceus-fighting,seismic-toss,1
arceus-fighting,cosmic-power,1
arceus-fighting,natural-gift,1
arceus-fighting,punishment,1
arceus-fighting,gravity,10
arceus-fighting,earth-power,20
arceus-fighting,hyper-voice,30
arceus-fighting,extreme-speed,40
arceus-fighting,refresh,50
arceus-fighting,future-sight,60
arceus-fighting,recover,70
arceus-fighting,hyper-beam,80
arceus-fighting,perish-song,90
arceus-fighting,judgment,100
arceus-poison,seismic-toss,1
arceus-poison,cosmic-power,1
arceus-poison,natural-gift,1
arceus-poison,punishment,1
arceus-poison,gravity,10
arceus-poison,earth-power,20
arceus-poison,hyper-voice,30
arceus-poison,extreme-speed,40
arceus-poison,refresh,50
arceus-poison,future-sight,60
arceus-poison,recover,70
arceus-poison,hyper-beam,80
arceus-poison,perish-song,90
arceus-poison,judgment,100
arceus-ground,seismic-toss,1
arceus-ground,cosmic-power,1
arceus-ground,natural-gift,1
arceus-ground,punishment,1
arceus-ground,gravity,10
arceus-ground,earth-power,20
arceus-ground,hyper-voice,30
arceus-ground,extreme-speed,40
arceus-ground,refresh,50
arceus-ground,future-sight,60
arceus-ground,recover,70
arceus-ground,hyper-beam,80
arceus-ground,perish-song,90
arceus-ground,judgment,100
arceus-flying,seismic-toss,1
arceus-flying,cosmic-power,1
arceus-flying,natural-gift,1
arceus-flying,punishment,1
arceus-flying,gravity,10
arceus-flying,earth-power,20
arceus-flying,hyper-voice,30
arceus-flying,extreme-speed,40
arceus-flying,refresh,50
arceus-flying,future-sight,60
arceus-flying,recover,70
arceus-flying,hyper-beam,80
arceus-flying,perish-song,90
arceus-flying,judgment,100
arceus-psychic,seismic-toss,1
arceus-psychic,cosmic-power,1
arceus-psychic,natural-gift,1
arceus-psychic,punishment,1
arceus-psychic,gravity,10
arceus-psychic,earth-power,20
arceus-psychic,hyper-voice,30
arceus-psychic,extreme-speed,40
arceus-psychic,refresh,50
arceus-psychic,future-sight,60
arceus-psychic,recover,70
arceus-psychic,hyper-beam,80
arceus-psychic,perish-song,90
arceus-psychic,judgment,100
arceus-bug,seismic-toss,1
arceus-bug,cosmic-power,1
arceus-bug,natural-gift,1
arceus-bug,punishment,1
arceus-bug,gravity,10
arceus-bug,earth-power,20
arceus-bug,hyper-voice,30
arceus-bug,extreme-speed,40
arceus-bug,refresh,50
arceus-bug,future-sight,60
arceus-bug,recover,70
arceus-bug,hyper-beam,80
arceus-bug,perish-song,90
arceus-bug,judgment,100
arceus-rock,seismic-toss,1
arceus-rock,cosmic-power,1
arceus-rock,natural-gift,1
arceus-rock,punishment,1
arceus-rock,gravity,10
arceus-rock,earth-power,20
arceus-rock,hyper-voice,30
arceus-rock,extreme-speed,40
arceus-rock,refresh,50
arceus-rock,future-sight,60
arceus-rock,recover,70
arceus-rock,hyper-beam,80
arceus-rock,perish-song,90
arceus-rock,judgment,100
arceus-ghost,seismic-toss,1
arceus-ghost,cosmic-power,1
arceus-ghost,natural-gift,1
arceus-ghost,punishment,1
arceus-ghost,gravity,10
arceus-ghost,earth-power,20
arceus-ghost,hyper-voice,30
arceus-ghost,extreme-speed,40
arceus-ghost,refresh,50
arceus-ghost,future-sight,60
arceus-ghost,recover,70
arceus-ghost,hyper-beam,80
arceus-ghost,perish-song,90
arceus-ghost,judgment,100
arceus-dragon,seismic-toss,1
arceus-dragon,cosmic-power,1
arceus-dragon,natural-gift,1
arceus-dragon,punishment,1
arceus-dragon,gravity,10
arceus-dragon,earth-power,20
arceus-dragon,hyper-voice,30
arceus-dragon,extreme-speed,40
arceus-dragon,refresh,50
arceus-dragon,future-sight,60
arceus-dragon,recover,70
arceus-dragon,hyper-beam,80
arceus-dragon,perish-song,90
arceus-dragon,judgment,100
arceus-dark,seismic-toss,1
arceus-dark,cosmic-power,1
arceus-dark,natural-gift,1
arceus-dark,punishment,1
arceus-dark,gravity,10
arceus-dark,earth-power,20
arceus-dark,hyper-voice,30
arceus-dark,extreme-speed,40
arceus-dark,refresh,50
arceus-dark,future-sight,60
arceus-dark,recover,70
arceus-dark,hyper-beam,80
arceus-dark,perish-song,90
arceus-dark,judgment,100
arceus-steel,seismic-toss,1
arceus-steel,cosmic-power,1
arceus-steel,natural-gift,1
arceus-steel,punishment,1
arceus-steel,gravity,10
arceus-steel,earth-power,20
arceus-steel,hyper-voice,30
arceus-steel,extreme-speed,40
arceus-steel,refresh,50
arceus-steel,future-sight,60
arceus-steel,recover,70
arceus-steel,hyper-beam,80
arceus-steel,perish-song,90
arceus-steel,judgment,100
arceus-fairy,seismic-toss,1
arceus-fairy,cosmic-power,1
arceus-fairy,natural-gift,1
arceus-fairy,punishment,1
arceus-fairy,gravity,10
arceus-fairy,earth-power,20
arceus-fairy,hyper-voice,30
arceus-fairy,extreme-speed,40
arceus-fairy,refresh,50
arceus-fairy,future-sight,60
arceus-fairy,recover,70
arceus-fairy,hyper-beam,80
arceus-fairy,perish-song,90
arceus-fairy,judgment,100
victini,searing-shot,1
victini,focus-energy,1
victini,confusion,1
victini,incinerate,1
victini,quick-attack,1
victini,endure,9
victini,headbutt,17
victini,flame-charge,25
victini,reversal,33
victini,flame-burst,41
victini,zen-headbutt,49
victini,inferno,57
victini,double-edge,65
victini,flare-blitz,73
victini,final-gambit,81
victini,stored-power,89
victini,overheat,97
snivy,tackle,1
snivy,leer,4
snivy,vine-whip,7
snivy,wrap,10
snivy,growth,13
snivy,leaf-tornado,16
snivy,leech-seed,19
snivy,mega-drain,22
snivy,slam,25
snivy,leaf-blade,28
snivy,coil,31
snivy,giga-drain,34
snivy,wring-out,37
snivy,gastro-acid,40
snivy,leaf-storm,43
servine,tackle,1
servine,leer,1
servine,vine-whip,1
servine,wrap,1
servine,leer,4
servine,vine-whip,7
servine,wrap,10
servine,growth,13
servine,leaf-tornado,16
servine,leech-seed,20
servine,mega-drain,24
servine,slam,28
servine,leaf-blade,32
servine,coil,36
servine,giga-drain,40
servine,wring-out,44
servine,gastro-acid,48
servine,leaf-storm,52
serperior,tackle,1
serperior,leer,1
serperior,vine-whip,1
serperior,wrap,1
serperior,leer,4
serperior,vine-whip,7
serperior,wrap,10
serperior,growth,13
serperior,leaf-tornado,16
serperior,leech-seed,20
serperior,mega-drain,24
serperior,slam,28
serperior,leaf-blade,32
serperior,coil,38
serperior,giga-drain,44
serperior,wring-out,50
serperior,gastro-acid,56
serperior,leaf-storm,62
tepig,tackle,1
tepig,tail-whip,3
tepig,ember,7
tepig,odor-sleuth,9
tepig,defense-curl,13
tepig,flame-charge,15
tepig,smog,19
tepig,rollout,21
tepig,take-down,25
tepig,heat-crash,27
tepig,assurance,31
tepig,flamethrower,33
tepig,head-smash,37
tepig,roar,39
tepig,flare-blitz,43
pignite,arm-thrust,1
pignite,tackle,1
pignite,tail-whip,1
pignite,ember,1
pignite,odor-sleuth,1
pignite,tail-whip,3
pignite,ember,7
pignite,odor-sleuth,9
pignite,defense-curl,13
pignite,flame-charge,15
pignite,smog,20
pignite,rollout,23
pignite,take-down,28
pignite,heat-crash,31
pignite,assurance,36
pignite,flamethrower,39
pignite,head-smash,44
pignite,roar,47
pignite,flare-blitz,52
emboar,arm-thrust,1
emboar,hammer-arm,1
emboar,tackle,1
emboar,tail-whip,1
emboar,ember,1
emboar,odor-sleuth,1
emboar,tail-whip,3
emboar,ember,7
emboar,odor-sleuth,9
emboar,defense-curl,13
emboar,flame-charge,15
emboar,smog,20
emboar,rollout,23
emboar,take-down,28
emboar,heat-crash,31
emboar,assurance,38
emboar,flamethrower,43
emboar,head-smash,50
emboar,roar,55
emboar,flare-blitz,62
oshawott,tackle,1
oshawott,tail-whip,5
oshawott,water-gun,7
oshawott,water-sport,11
oshawott,focus-energy,13
oshawott,razor-shell,17
oshawott,fury-cutter,19
oshawott,water-pulse,23
oshawott,revenge,25
oshawott,aqua-jet,29
oshawott,encore,31
oshawott,aqua-tail,35
oshawott,retaliate,37
oshawott,swords-dance,41
oshawott,hydro-pump,43
dewott,tackle,1
dewott,tail-whip,1
dewott,water-gun,1
dewott,water-sport,1
dewott,tail-whip,5
dewott,water-gun,7
dewott,water-sport,11
dewott,focus-energy,13
dewott,razor-shell,18
dewott,fury-cutter,21
dewott,water-pulse,26
dewott,revenge,29
dewott,aqua-jet,34
dewott,encore,37
dewott,aqua-tail,42
dewott,retaliate,45
dewott,swords-dance,50
dewott,hydro-pump,53
samurott,slash,1
samurott,megahorn,1
samurott,tackle,1
samurott,tail-whip,1
samurott,water-gun,1
samurott,water-sport,1
samurott,tail-whip,5
samurott,water-gun,7
samurott,water-sport,11
samurott,focus-energy,13
samurott,razor-shell,18
samurott,fury-cutter,21
samurott,water-pulse,25
samurott,revenge,29
samurott,aqua-jet,34
samurott,encore,39
samurott,aqua-tail,46
samurott,retaliate,51
samurott,swords-dance,58
samurott,hydro-pump,63
patrat,tackle,1
patrat,leer,3
patrat,bite,6
patrat,bide,8
patrat,detect,11
patrat,sand-attack,13
patrat,crunch,16
patrat,hypnosis,18
patrat,super-fang,21
patrat,after-you,23
patrat,focus-energy,26
patrat,work-up,28
patrat,hyper-fang,31
patrat,nasty-plot,33
